Fecha,Mes_Calendario,SKU,Producto,Categoria,Estado_SKU,Nivel_Actual,Indice_Estacional,Pronostico_Modelo_Sin_Promocion,Anios_Con_Promocion,Promocion_Recurrente,Proporcion_Promocion_Esperada,Factor_Promocional_SKU,Multiplicador_Promo_Recurrente,Pronostico_Promo_Recurrente,Pronostico_Recomendado,Proteccion_Sesgo_pct,Pronostico_Protegido,Ajuste_Manual_pct,Ajuste_Manual_Unidades,Pronostico_Final,Regla_Pausa_Aplicada,Venta_Mismo_Mes_2023,Venta_Mismo_Mes_2024,Venta_Mismo_Mes_2025,Variacion_Recomendado_vs_2025_pct
2026-04-01,4,SKU-1022,Harina 1kg,Despensa,Activo,12794.154521131673,1.0023063484511743,12823.66229959557,1,False,0.0,1.733144863107313,1.0,12823.66229959557,12823.66229959557,0.08,13849.555283563215,0.0,0.0,12823.66229959557,False,13662.0,12776.0,12473.0,2.8113709580338986
2026-04-01,4,SKU-1023,Salsa Tomate 200g,Despensa,Activo,12064.334396064447,1.037847757078355,12520.942393598738,1,False,0.0,1.5941085046692045,1.0,12520.942393598738,12520.942393598738,0.08,13522.617785086637,0.0,0.0,12520.942393598738,False,11725.0,12363.0,14413.0,-13.127437774240358
2026-04-01,4,SKU-1024,Atun Lomitos 160g,Despensa,Activo,11949.212686038616,0.9500071348212169,11351.837307232883,1,False,0.0,1.7532984293193716,1.0,11351.837307232883,11351.837307232883,0.08,12259.984291811516,0.0,0.0,11351.837307232883,False,9133.0,10566.0,11301.0,0.4498478650817095
2026-04-01,4,SKU-1025,Legumbres Mix 500g,Despensa,Activo,7383.381479854536,0.9584558423328238,7076.64511553855,3,True,0.1111111111111111,1.7396449704142012,1.0821827744904668,7658.223445217919,7658.223445217919,0.08,8270.881320835353,0.0,0.0,7658.223445217919,False,6688.0,7518.0,7159.0,6.973368420420711
2026-04-01,4,SKU-1007,Galleta Avena 180g,Galletas,Activo,10370.699220313321,1.0266552697715088,10647.133005749949,3,True,0.14814814814814814,1.8868673503142575,1.1313877556021121,12046.035914972605,12046.035914972605,0.08,13009.718788170414,0.0,0.0,12046.035914972605,False,8902.0,9966.0,13434.0,-10.33172610560812
2026-04-01,4,SKU-1008,Galleta Chocolate 200g,Galletas,Activo,12890.559799648414,0.9765717681754916,12588.556776314563,0,False,0.0,1.8100584222042841,1.0,12588.556776314563,12588.556776314563,0.08,13595.641318419728,0.0,0.0,12588.556776314563,False,9374.0,10711.0,11327.0,11.137607277430583
2026-04-01,4,SKU-1009,Galleta Salada 150g,Galletas,Activo,12464.112981030852,0.9735584904600738,12134.543018736207,1,False,0.0,1.7821671358843614,1.0,12134.543018736207,12134.543018736207,0.08,13105.306460235104,0.0,0.0,12134.543018736207,False,10833.0,12313.0,14925.0,-18.69652918769711
2026-04-01,4,SKU-1010,Barra Cereal Pack 6,Galletas,Activo,8169.252813305955,1.065220486570305,8702.055456705602,2,True,0.07407407407407407,1.6293423816448538,1.046617954195915,9107.727479396617,9107.727479396617,0.08,9836.345677748348,0.0,0.0,9107.727479396617,False,10181.0,10232.0,8707.0,4.602359933348077
2026-04-01,4,SKU-1011,Snack Mix 120g,Galletas,Activo,10140.199785958148,1.022722625315045,10370.611746314175,2,True,0.14814814814814814,1.7718032524313152,1.114341222582417,11556.400172315312,11556.400172315312,0.08,12480.912186100539,0.0,0.0,11556.400172315312,False,8404.0,11425.0,11822.0,-2.246657314199696
2026-04-01,4,SKU-1001,Yogurt Natural 1L,Lacteos,Activo,12306.463968531356,1.0686352336661444,13151.120998615494,1,False,0.0,1.9050386657544744,1.0,13151.120998615494,13151.120998615494,0.08,14203.210678504734,0.0,0.0,13151.120998615494,False,13923.0,14414.0,13346.0,-1.4602053153342287
2026-04-01,4,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Activo,4448.196761255631,0.9645119057740833,4290.338735456774,2,True,0.1111111111111111,1.7203473106614469,1.0800385900734941,4633.731398780432,4633.731398780432,0.08,5004.429910682867,0.0,0.0,4633.731398780432,False,4928.0,4779.0,4636.0,-0.04893445253598694
2026-04-01,4,SKU-1003,Leche Entera 1L,Lacteos,Activo,3663.165957646297,1.0116892922049443,3705.9857749204293,1,False,0.0,1.7639887438376745,1.0,3705.9857749204293,3705.9857749204293,0.08,4002.4646369140637,0.0,0.0,3705.9857749204293,False,2949.0,3694.0,3855.0,-3.8654792497943125
2026-04-01,4,SKU-1004,Leche Descremada 1L,Lacteos,Activo,5704.585000851087,0.9551968052685431,5449.001368195808,1,False,0.0,1.7585227272727273,1.0,5449.001368195808,5449.001368195808,0.08,5884.921477651473,0.0,0.0,5449.001368195808,False,6529.0,5306.0,5098.0,6.8850797998393
2026-04-01,4,SKU-1005,Queso Untable 250g,Lacteos,Activo,4447.8668566142305,0.9951204625737824,4426.163323820549,1,False,0.0,1.5603271983640081,1.0,4426.163323820549,4426.163323820549,0.08,4780.2563897261925,0.0,0.0,4426.163323820549,False,4354.5,4032.0,4321.0,2.433772826210334
2026-04-01,4,SKU-1006,Manjar 400g,Lacteos,Activo,5212.982569886166,0.9716451201548433,5065.1690754821475,0,False,0.0,1.7712687161651397,1.0,5065.1690754821475,5065.1690754821475,0.08,5470.38260152072,0.0,0.0,5065.1690754821475,False,4972.0,5096.75,4792.0,5.700523278008096
2026-05-01,5,SKU-1012,Jugo Naranja 1L,Bebidas,Activo,8621.325069420065,1.1107168162894654,9575.850733302808,0,False,0.0,1.675392670157068,1.0,9575.850733302808,9575.850733302808,0.08,10341.918791967033,0.0,0.0,9575.850733302808,False,9587.0,7910.0,9706.0,-1.3409155851760945
2026-05-01,5,SKU-1013,Jugo Manzana 1L,Bebidas,Activo,10344.166433122093,1.2325450780752305,12749.65142393565,1,False,0.0,1.6965448589199297,1.0,12749.65142393565,12749.65142393565,0.08,13769.623537850503,0.0,0.0,12749.65142393565,False,14408.0,14349.0,16761.0,-23.932632754992845
2026-05-01,5,SKU-1014,Agua Saborizada 500ml,Bebidas,Activo,8239.544034220507,1.140435547146967,9396.668908907792,2,True,0.07407407407407407,1.690721649484536,1.0511645666284841,9877.44540138341,9877.44540138341,0.08,10667.641033494083,0.0,0.0,9877.44540138341,False,9712.0,10277.0,8869.0,11.370452152254028
2026-05-01,5,SKU-1015,Bebida Isotonica 600ml,Bebidas,Activo,5802.684360827108,0.8948309290640925,5192.4214376646005,2,True,0.07407407407407407,1.6883561643835616,1.0509893455098935,5457.179608382659,5457.179608382659,0.08,5893.753977053272,0.0,0.0,5457.179608382659,False,4520.0,5830.0,5948.0,-8.251855945146946
2026-05-01,5,SKU-1016,Te Helado 1.5L,Bebidas,Activo,3037.0150902677233,1.1857347762538146,3601.0944085380575,2,True,0.1111111111111111,1.5667870036101084,1.0629763337344564,3827.878131819435,3827.878131819435,0.08,4134.108382364991,0.0,0.0,3827.878131819435,False,3666.0,4211.0,3775.0,1.4007452137598797
2026-05-01,5,SKU-1017,Nectar Durazno 1L,Bebidas,Activo,4105.272591656461,1.039788862597242,4268.616718730104,1,False,0.0,1.6616982440073014,1.0,4268.616718730104,4268.616718730104,0.08,4610.106056228513,0.0,0.0,4268.616718730104,False,4281.0,4228.0,4247.0,0.5089879616224202
2026-05-01,5,SKU-1018,Arroz Grano Largo 1kg,Despensa,Activo,10908.211013621123,0.8674949633524343,9462.818113501877,1,False,0.0,1.7129528844658684,1.0,9462.818113501877,9462.818113501877,0.08,10219.843562582028,0.0,0.0,9462.818113501877,False,9608.0,9395.0,10151.0,-6.779449182328079
2026-05-01,5,SKU-1019,Fideos Spaghetti 400g,Despensa,Activo,3641.221022956703,0.8071706116178431,2939.0866001357103,1,False,0.0,1.8031651182739419,1.0,2939.0866001357103,2939.0866001357103,0.08,3174.2135281465676,0.0,0.0,2939.0866001357103,False,2831.0,2710.0,2807.0,4.705614539925551
2026-05-01,5,SKU-1020,Aceite Vegetal 900ml,Despensa,Activo,13407.560341055967,1.1524467565349927,15451.49942809715,2,True,0.07407407407407407,1.72162451140297,1.053453667511331,16277.438741078176,16277.438741078176,0.08,17579.633840364433,0.0,0.0,16277.438741078176,False,11450.0,14263.0,16829.0,-3.2774452369233043
2026-05-01,5,SKU-1021,Azucar 1kg,Despensa,Pausado,0.0,1.175591109802008,0.0,2,True,0.0,2.4424173318129987,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,True,6246.0,5926.0,7569.0,-100.0
2026-05-01,5,SKU-1022,Harina 1kg,Despensa,Activo,12794.154521131673,1.0308973724262076,13189.460278249526,2,True,0.07407407407407407,1.733144863107313,1.054307026896838,13905.740652335198,13905.740652335198,0.08,15018.199904522015,0.0,0.0,13905.740652335198,False,14545.0,12778.0,13454.0,3.3576679971398793
2026-05-01,5,SKU-1023,Salsa Tomate 200g,Despensa,Activo,12064.334396064447,1.0872638538239254,13117.11470928557,1,False,0.0,1.5941085046692045,1.0,13117.11470928557,13117.11470928557,0.08,14166.483886028416,0.0,0.0,13117.11470928557,False,12019.0,14213.0,13045.0,0.5528149427793894
2026-05-01,5,SKU-1024,Atun Lomitos 160g,Despensa,Activo,11949.212686038616,1.0467971980792603,12508.402358998375,3,True,0.18518518518518517,1.7532984293193716,1.1394997091332169,14253.320849799893,14253.320849799893,0.08,15393.586517783886,0.0,0.0,14253.320849799893,False,10503.0,12252.0,17458.0,-18.356507905831755
2026-05-01,5,SKU-1025,Legumbres Mix 500g,Despensa,Activo,7383.381479854536,1.12758980809161,8325.425705936324,2,True,0.07407407407407407,1.7396449704142012,1.054788516326978,8781.563428155057,8781.563428155057,0.08,9484.088502407463,0.0,0.0,8781.563428155057,False,7376.0,8098.0,8953.0,-1.9148505734942756
2026-05-01,5,SKU-1007,Galleta Avena 180g,Galletas,Activo,10370.699220313321,0.8505672735732135,8820.977360869752,1,False,0.0,1.8868673503142575,1.0,8820.977360869752,8820.977360869752,0.08,9526.655549739333,0.0,0.0,8820.977360869752,False,7283.0,7659.0,8858.0,-0.41795709110687973
2026-05-01,5,SKU-1008,Galleta Chocolate 200g,Galletas,Activo,12890.559799648414,1.143674918089817,14742.609922994787,1,False,0.0,1.8100584222042841,1.0,14742.609922994787,14742.609922994787,0.08,15922.018716834371,0.0,0.0,14742.609922994787,False,10243.0,14163.0,13545.0,8.841712240640721
2026-05-01,5,SKU-1009,Galleta Salada 150g,Galletas,Activo,12464.112981030852,1.1066911036892235,13793.922951484212,2,True,0.07407407407407407,1.7821671358843614,1.0579383063618046,14593.119485378433,14593.119485378433,0.08,15760.569044208709,0.0,0.0,14593.119485378433,False,14265.0,15757.0,14187.0,2.8626170816834717
2026-05-01,5,SKU-1010,Barra Cereal Pack 6,Galletas,Activo,8169.252813305955,1.0299069404548389,8413.570170754021,1,False,0.0,1.6293423816448538,1.0,8413.570170754021,8413.570170754021,0.08,9086.655784414343,0.0,0.0,8413.570170754021,False,9066.0,9513.0,8932.5,-5.809457926067497
2026-05-01,5,SKU-1011,Snack Mix 120g,Galletas,Activo,10140.199785958148,1.073727054080361,10887.80684396315,2,True,0.07407407407407407,1.7718032524313152,1.0571706112912085,11510.269416853127,11510.269416853127,0.08,12431.090970201378,0.0,0.0,11510.269416853127,False,11612.0,11988.0,8914.0,29.125750693887454
2026-05-01,5,SKU-1001,Yogurt Natural 1L,Lacteos,Activo,12306.463968531356,1.1681764677637765,14376.121609421147,1,False,0.0,1.9050386657544744,1.0,14376.121609421147,14376.121609421147,0.08,15526.21133817484,0.0,0.0,14376.121609421147,False,14213.0,18312.75,15571.0,-7.673742152583996
2026-05-01,5,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Activo,4448.196761255631,0.813540181799486,3618.7868018317904,2,True,0.07407407407407407,1.7203473106614469,1.0533590600489962,3811.8818640952477,3811.8818640952477,0.08,4116.832413222868,0.0,0.0,3811.8818640952477,False,3504.0,4002.0,3694.0,3.191171199113363
2026-05-01,5,SKU-1003,Leche Entera 1L,Lacteos,Activo,3663.165957646297,1.017504662515712,3727.2884414739406,1,False,0.0,1.7639887438376745,1.0,3727.2884414739406,3727.2884414739406,0.08,4025.471516791856,0.0,0.0,3727.2884414739406,False,3365.0,3925.0,3529.0,5.61882803836613
2026-05-01,5,SKU-1004,Leche Descremada 1L,Lacteos,Activo,5704.585000851087,1.1436437780380604,6524.013142512589,3,True,0.14814814814814814,1.7585227272727273,1.1123737373737375,7257.1408820121105,7257.1408820121105,0.08,7837.71215257308,0.0,0.0,7257.1408820121105,False,6909.0,6356.0,6871.0,5.619864386728435
2026-05-01,5,SKU-1005,Queso Untable 250g,Lacteos,Activo,4447.8668566142305,1.178249007278511,5240.694708312709,1,False,0.0,1.5603271983640081,1.0,5240.694708312709,5240.694708312709,0.08,5659.9502849777255,0.0,0.0,5240.694708312709,False,4618.0,5229.0,5145.0,1.8599554579729505
2026-05-01,5,SKU-1006,Manjar 400g,Lacteos,Activo,5212.982569886166,1.1982834243702236,6246.630605025483,2,True,0.1111111111111111,1.7712687161651397,1.085696524018349,6781.945134702803,6781.945134702803,0.08,7324.500745479028,0.0,0.0,6781.945134702803,False,5944.0,7086.0,6980.0,-2.8374622535415006
2026-06-01,6,SKU-1012,Jugo Naranja 1L,Bebidas,Activo,8621.325069420065,1.2175396835337824,10496.80539666357,1,False,0.0,1.675392670157068,1.0,10496.80539666357,10496.80539666357,0.08,11336.549828396657,0.0,0.0,10496.80539666357,False,9413.0,9899.0,11018.0,-4.730392115959603
2026-06-01,6,SKU-1013,Jugo Manzana 1L,Bebidas,Activo,10344.166433122093,1.307071881548343,13520.569082790107,0,False,0.0,1.6965448589199297,1.0,13520.569082790107,13520.569082790107,0.08,14602.214609413317,0.0,0.0,13520.569082790107,False,15387.0,13977.0,15350.0,-11.918116724494421
2026-06-01,6,SKU-1014,Agua Saborizada 500ml,Bebidas,Activo,8239.544034220507,1.3300603229008594,10959.090598711178,2,True,0.1111111111111111,1.690721649484536,1.0767468499427262,11800.166280399206,11800.166280399206,0.08,12744.179582831142,0.0,0.0,11800.166280399206,False,9711.0,10742.0,15330.0,-23.02566027136852
2026-06-01,6,SKU-1015,Bebida Isotonica 600ml,Bebidas,Activo,5802.684360827108,0.7537763437738045,4373.926201577694,3,True,0.14814814814814814,1.6883561643835616,1.1019786910197868,4819.9734702317355,4819.9734702317355,0.08,5205.571347850275,0.0,0.0,4819.9734702317355,False,4547.0,4981.0,5313.0,-9.279626007307817
2026-06-01,6,SKU-1016,Te Helado 1.5L,Bebidas,Activo,3037.0150902677233,1.2848873926461608,3902.22240076114,1,False,0.0,1.5667870036101084,1.0,3902.22240076114,3902.22240076114,0.08,4214.400192822031,0.0,0.0,3902.22240076114,False,3869.0,3737.0,4546.0,-14.161407814317206
2026-06-01,6,SKU-1017,Nectar Durazno 1L,Bebidas,Activo,4105.272591656461,1.0118745837326302,4154.020994791358,2,True,0.07407407407407407,1.6616982440073014,1.0490146847412816,4357.6290242597215,4357.6290242597215,0.08,4706.239346200499,0.0,0.0,4357.6290242597215,False,4051.0,3933.0,4509.0,-3.3570852903144432
2026-06-01,6,SKU-1018,Arroz Grano Largo 1kg,Despensa,Activo,10908.211013621123,0.7671188880254932,8367.894703116473,2,True,0.07407407407407407,1.7129528844658684,1.0528113247752495,8809.814307967848,8809.814307967848,0.08,9514.599452605276,0.0,0.0,8809.814307967848,False,9659.0,7822.0,8979.0,-1.884237576925618
2026-06-01,6,SKU-1019,Fideos Spaghetti 400g,Despensa,Activo,3641.221022956703,0.736289700261501,2680.993535578667,2,True,0.07407407407407407,1.8031651182739419,1.0594937124647363,2840.495794104201,2840.495794104201,0.08,3067.7354576325374,0.0,0.0,2840.495794104201,False,2347.5,2316.0,3028.0,-6.192344976743691
2026-06-01,6,SKU-1020,Aceite Vegetal 900ml,Despensa,Activo,13407.560341055967,1.2653299797768938,16964.98805520583,1,False,0.0,1.72162451140297,1.0,16964.98805520583,16964.98805520583,0.08,18322.1870996223,0.0,0.0,16964.98805520583,False,13869.0,15370.0,15907.0,6.651084775292837
2026-06-01,6,SKU-1021,Azucar 1kg,Despensa,Pausado,0.0,1.2078997905623072,0.0,1,False,0.0,2.4424173318129987,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,True,5915.0,5911.0,7653.0,-100.0
2026-06-01,6,SKU-1022,Harina 1kg,Despensa,Activo,12794.154521131673,1.0080844430684122,12897.58813496623,1,False,0.0,1.733144863107313,1.0,12897.58813496623,12897.58813496623,0.08,13929.39518576353,0.0,0.0,12897.58813496623,False,12251.0,13503.0,15084.0,-14.494907617566755
2026-06-01,6,SKU-1023,Salsa Tomate 200g,Despensa,Activo,12064.334396064447,0.9401208884081552,11341.932770481173,0,False,0.0,1.5941085046692045,1.0,11341.932770481173,11341.932770481173,0.08,12249.287392119668,0.0,0.0,11341.932770481173,False,10403.0,11183.0,11392.0,-0.43949464114139136
2026-06-01,6,SKU-1024,Atun Lomitos 160g,Despensa,Activo,11949.212686038616,1.0659084590466428,12736.766880996016,1,False,0.0,1.7532984293193716,1.0,12736.766880996016,12736.766880996016,0.08,13755.708231475699,0.0,0.0,12736.766880996016,False,10485.0,11124.0,14385.0,-11.457998741772569
2026-06-01,6,SKU-1025,Legumbres Mix 500g,Despensa,Activo,7383.381479854536,1.309500398313935,9668.540988773246,1,False,0.0,1.7396449704142012,1.0,9668.540988773246,9668.540988773246,0.08,10442.024267875106,0.0,0.0,9668.540988773246,False,8749.0,9008.0,9790.0,-1.24064362846531
2026-06-01,6,SKU-1007,Galleta Avena 180g,Galletas,Activo,10370.699220313321,0.6720253428648233,6969.372699279015,2,True,0.1111111111111111,1.8868673503142575,1.0985408167015842,7656.140376963694,7656.140376963694,0.08,8268.63160712079,0.0,0.0,7656.140376963694,False,5905.0,6287.0,6810.0,12.424968824723837
2026-06-01,6,SKU-1008,Galleta Chocolate 200g,Galletas,Activo,12890.559799648414,1.287492415616822,16596.497975102433,2,True,0.1111111111111111,1.8100584222042841,1.0900064913560317,18090.290526638888,18090.290526638888,0.08,19537.51376877,0.0,0.0,18090.290526638888,False,12206.0,14497.0,18616.0,-2.8239658001778634
2026-06-01,6,SKU-1009,Galleta Salada 150g,Galletas,Activo,12464.112981030852,1.2728003723927768,15864.327643801711,1,False,0.0,1.7821671358843614,1.0,15864.327643801711,15864.327643801711,0.08,17133.47385530585,0.0,0.0,15864.327643801711,False,16278.0,16282.0,17480.0,-9.242976866122932
2026-06-01,6,SKU-1010,Barra Cereal Pack 6,Galletas,Activo,8169.252813305955,1.0355046569282842,8459.299331802804,0,False,0.0,1.6293423816448538,1.0,8459.299331802804,8459.299331802804,0.08,9136.04327834703,0.0,0.0,8459.299331802804,False,9401.0,8877.0,8637.0,-2.0574350839087208
2026-06-01,6,SKU-1011,Snack Mix 120g,Galletas,Activo,10140.199785958148,1.012389803257485,10265.83486629776,3,True,0.14814814814814814,1.7718032524313152,1.114341222582417,11439.642975739449,11439.642975739449,0.08,12354.814413798606,0.0,0.0,11439.642975739449,False,10873.0,8469.0,10969.0,4.290664379063269
2026-06-01,6,SKU-1001,Yogurt Natural 1L,Lacteos,Activo,12306.463968531356,1.2967772780997002,15958.742848144127,1,False,0.0,1.9050386657544744,1.0,15958.742848144127,15958.742848144127,0.08,17235.442275995658,0.0,0.0,15958.742848144127,False,16735.0,16660.0,15769.0,1.2032649384496663
2026-06-01,6,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Activo,4448.196761255631,0.68356095934328,3040.61364547157,0,False,0.0,1.7203473106614469,1.0,3040.61364547157,3040.61364547157,0.08,3283.862737109296,0.0,0.0,3040.61364547157,False,2889.0,3186.0,2925.0,3.9526032639852993
2026-06-01,6,SKU-1003,Leche Entera 1L,Lacteos,Activo,3663.165957646297,1.0075995878093522,3691.00450900166,1,False,0.0,1.7639887438376745,1.0,3691.00450900166,3691.00450900166,0.08,3986.2848697217933,0.0,0.0,3691.00450900166,False,2914.0,3657.0,4178.0,-11.656186955441362
2026-06-01,6,SKU-1004,Leche Descremada 1L,Lacteos,Activo,5704.585000851087,1.2488769612589767,7124.324781106443,1,False,0.0,1.7585227272727273,1.0,7124.324781106443,7124.324781106443,0.08,7694.270763594959,0.0,0.0,7124.324781106443,False,6497.0,6988.0,8419.0,-15.378016615911116
2026-06-01,6,SKU-1005,Queso Untable 250g,Lacteos,Activo,4447.8668566142305,1.2520077104821659,5568.7635996790905,1,False,0.0,1.5603271983640081,1.0,5568.7635996790905,5568.7635996790905,0.08,6014.264687653418,0.0,0.0,5568.7635996790905,False,4806.0,4996.0,7010.0,-20.559720404007265
2026-06-01,6,SKU-1006,Manjar 400g,Lacteos,Activo,5212.982569886166,1.2394061469074718,6461.002640838423,0,False,0.0,1.7712687161651397,1.0,6461.002640838423,6461.002640838423,0.08,6977.8828521054975,0.0,0.0,6461.002640838423,False,6324.0,6709.0,5923.0,9.083279433368618
