Fecha,SKU,Producto,Categoria,Canal,Region,Estado_SKU,Participacion_Canal_Region,Factor_Promocional_SKU,Proporcion_Promocion_Esperada,Pronostico_Base,Pronostico_Recomendado_Detalle,Pronostico_Protegido_Detalle,Pronostico_Final_Detalle
2026-02-01,SKU-1022,Harina 1kg,Despensa,Mayorista,Centro,Activo,0.16911636698251636,1.733144863107313,0.0,2265.5479832580672,2265.5479832580672,2446.7918219187127,2265.5479832580672
2026-02-01,SKU-1022,Harina 1kg,Despensa,Mayorista,Norte,Activo,0.0786391106468701,1.733144863107313,0.0,1053.4798122150012,1053.4798122150012,1137.7581971922014,1053.4798122150012
2026-02-01,SKU-1022,Harina 1kg,Despensa,Mayorista,Sur,Activo,0.07955930264368674,1.733144863107313,0.0,1065.8070585944938,1065.8070585944938,1151.0716232820532,1065.8070585944938
2026-02-01,SKU-1022,Harina 1kg,Despensa,Supermercado,Centro,Activo,0.2671541197244398,1.733144863107313,0.0,3578.8994759056113,3578.8994759056113,3865.2114339780605,3578.8994759056113
2026-02-01,SKU-1022,Harina 1kg,Despensa,Supermercado,Norte,Activo,0.14121216643040116,1.733144863107313,0.0,1891.732566020486,1891.732566020486,2043.071171302125,1891.732566020486
2026-02-01,SKU-1022,Harina 1kg,Despensa,Supermercado,Sur,Activo,0.11713795418936059,1.733144863107313,0.0,1569.2251472272787,1569.2251472272787,1694.7631590054611,1569.2251472272787
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Ecommerce,Centro,Activo,0.06342970168260764,1.5941085046692045,0.0,791.4677863166073,791.4677863166073,854.7852092219359,791.4677863166073
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Ecommerce,Norte,Activo,0.03292058417102447,1.5941085046692045,0.0,410.77888098021265,410.77888098021265,443.6411914586297,410.77888098021265
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Ecommerce,Sur,Activo,0.03180968379982117,1.5941085046692045,0.0,396.91720680721784,396.91720680721784,428.67058335179524,396.91720680721784
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Mayorista,Centro,Activo,0.1265884520551657,1.5941085046692045,0.0,1579.5546764934597,1579.5546764934597,1705.9190506129364,1579.5546764934597
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Mayorista,Norte,Activo,0.09331563118107676,1.5941085046692045,0.0,1164.3806305315657,1164.3806305315657,1257.5310809740909,1164.3806305315657
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Mayorista,Sur,Activo,0.07825073834231988,1.5941085046692045,0.0,976.4028051611967,976.4028051611967,1054.5150295740925,976.4028051611967
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Supermercado,Centro,Activo,0.2936028395697293,1.5941085046692045,0.0,3663.539057038341,3663.539057038341,3956.622181601408,3663.539057038341
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Supermercado,Norte,Activo,0.13528598910775733,1.5941085046692045,0.0,1688.0814425795897,1688.0814425795897,1823.127957985957,1688.0814425795897
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Supermercado,Sur,Activo,0.14479638009049775,1.5941085046692045,0.0,1806.750897084985,1806.750897084985,1951.2909688517836,1806.750897084985
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Ecommerce,Centro,Activo,0.06458416462406658,1.7532984293193716,0.07407407407407407,803.7057883008446,848.5524777795048,916.4366760018653,848.5524777795048
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Ecommerce,Norte,Activo,0.03699481274582454,1.7532984293193716,0.07407407407407407,460.3751602888333,486.06404066981344,524.9491639233986,486.06404066981344
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Ecommerce,Sur,Activo,0.029612951034600696,1.7532984293193716,0.07407407407407407,368.51293647156996,389.07591545141463,420.20198868752783,389.07591545141463
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Mayorista,Centro,Activo,0.15644416576412243,1.7532984293193716,0.07407407407407407,1946.840720204473,2055.4742058833635,2219.9121423540328,2055.4742058833635
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Mayorista,Norte,Activo,0.07544319671663911,1.7532984293193716,0.07407407407407407,938.8390210204482,991.2261291625548,1070.5242194955595,991.2261291625548
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Mayorista,Sur,Activo,0.06940090064413157,1.7532984293193716,0.07407407407407407,863.6467760426111,911.8381656633251,984.7852189163912,911.8381656633251
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Supermercado,Centro,Activo,0.2605027646354671,1.7532984293193716,0.07407407407407407,3241.778863667131,3422.669747089441,3696.483326856597,3422.669747089441
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Supermercado,Norte,Activo,0.15983583195576584,1.7532984293193716,0.07407407407407407,1989.047687904297,2100.0363174701956,2268.0392228678115,2100.0363174701956
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Supermercado,Sur,Activo,0.1471812118793821,1.7532984293193716,0.07407407407407407,1831.5695899318455,1933.7709599529405,2088.472636749176,1933.7709599529405
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Ecommerce,Centro,Activo,0.060527677185721676,1.7396449704142012,0.07407407407407407,312.12010390319085,329.2207013118688,355.5583574168184,329.2207013118688
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Ecommerce,Norte,Activo,0.02703052250387998,1.7396449704142012,0.07407407407407407,139.38696947813438,147.0237747311551,158.78567670964753,147.0237747311551
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Ecommerce,Sur,Activo,0.03110450077599586,1.7396449704142012,0.07407407407407407,160.39505339469528,169.18286039637704,182.71748922808723,169.18286039637704
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Mayorista,Centro,Activo,0.14976720124159337,1.7396449704142012,0.07407407407407407,772.2971801707157,814.610196835778,879.7790125826403,814.610196835778
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Mayorista,Norte,Activo,0.06518365235385411,1.7396449704142012,0.07407407407407407,336.12934266497473,354.54537064355105,382.9090002950351,354.54537064355105
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Mayorista,Sur,Activo,0.07766425245732023,1.7396449704142012,0.07407407407407407,400.4874410125344,422.4295537131992,456.2239180102552,422.4295537131992
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Supermercado,Centro,Activo,0.26713657527159856,1.7396449704142012,0.07407407407407407,1377.530073957352,1453.0029029052673,1569.2431351376888,1453.0029029052673
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Supermercado,Norte,Activo,0.1373512674599069,1.7396449704142012,0.07407407407407407,708.2725434726254,747.0777452846255,806.8439649073956,747.0777452846255
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Supermercado,Sur,Activo,0.18423435075012934,1.7396449704142012,0.07407407407407407,950.0322393378106,1002.0830961939256,1082.2497438894397,1002.0830961939256
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Ecommerce,Centro,Activo,0.07027548692753115,1.8868673503142575,0.0,913.0351572831855,913.0351572831855,986.0779698658404,913.0351572831855
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Ecommerce,Norte,Activo,0.0316429783002866,1.8868673503142575,0.0,411.11279241798036,411.11279241798036,444.0018158114188,411.11279241798036
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Ecommerce,Sur,Activo,0.033953325144762236,1.8868673503142575,0.0,441.12934565367385,441.12934565367385,476.41969330596777,441.12934565367385
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Mayorista,Centro,Activo,0.1723986664327075,1.8868673503142575,0.0,2239.842801574856,2239.842801574856,2419.0302257008443,2239.842801574856
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Mayorista,Norte,Activo,0.07638767035152366,1.8868673503142575,0.0,992.4460386282483,992.4460386282483,1071.841721718508,992.4460386282483
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Mayorista,Sur,Activo,0.0841668128911505,1.8868673503142575,0.0,1093.514433067419,1093.514433067419,1180.9955877128125,1093.514433067419
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Supermercado,Centro,Activo,0.2643738667602503,1.8868673503142575,0.0,3434.8055854515173,3434.8055854515173,3709.590032287639,3434.8055854515173
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Supermercado,Norte,Activo,0.13253787214131135,1.8868673503142575,0.0,1721.9622691666239,1721.9622691666239,1859.7192506999538,1721.9622691666239
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Supermercado,Sur,Activo,0.1342633210504767,1.8868673503142575,0.0,1744.379695000876,1744.379695000876,1883.930070600946,1744.379695000876
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Ecommerce,Centro,Activo,0.08122968062727098,1.8100584222042841,0.0,670.7160403368376,670.7160403368376,724.3733235637847,670.7160403368376
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Ecommerce,Norte,Activo,0.03270223752151463,1.8100584222042841,0.0,270.0234088230706,270.0234088230706,291.6252815289163,270.0234088230706
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Ecommerce,Sur,Activo,0.03480589022757698,1.8100584222042841,0.0,287.39333570642606,287.39333570642606,310.38480256294014,287.39333570642606
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Mayorista,Centro,Activo,0.16924842226047046,1.8100584222042841,0.0,1397.4895719790495,1397.4895719790495,1509.2887377373736,1397.4895719790495
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Mayorista,Norte,Activo,0.08127749091604514,1.8100584222042841,0.0,671.1108114023684,671.1108114023684,724.7996763145579,671.1108114023684
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Mayorista,Sur,Activo,0.09375597628609676,1.8100584222042841,0.0,774.1460595059085,774.1460595059085,836.0777442663812,774.1460595059085
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Supermercado,Centro,Activo,0.23068464333524574,1.8100584222042841,0.0,1904.770391186134,1904.770391186134,2057.1520224810247,1904.770391186134
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Supermercado,Norte,Activo,0.13702428762669727,1.8100584222042841,0.0,1131.413873811287,1131.413873811287,1221.92698371619,1131.413873811287
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Supermercado,Sur,Activo,0.13927137119908203,1.8100584222042841,0.0,1149.9681138912347,1149.9681138912347,1241.9655630025336,1149.9681138912347
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Ecommerce,Centro,Activo,0.05704756279748462,1.7821671358843614,0.0,532.1905871466186,532.1905871466186,574.7658341183482,532.1905871466186
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Ecommerce,Norte,Activo,0.02883646596949588,1.7821671358843614,0.0,269.0122943554771,269.0122943554771,290.5332779039153,269.0122943554771
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Ecommerce,Sur,Activo,0.030573602473682383,1.7821671358843614,0.0,285.2178542564095,285.2178542564095,308.0352825969223,285.2178542564095
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Mayorista,Centro,Activo,0.16429837056595908,1.7821671358843614,0.0,1532.7218554301824,1532.7218554301824,1655.3396038645972,1532.7218554301824
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Mayorista,Norte,Activo,0.08070736198450475,1.7821671358843614,0.0,752.9103129973173,752.9103129973173,813.1431380371027,752.9103129973173
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Mayorista,Sur,Activo,0.07848382725914603,1.7821671358843614,0.0,732.1671963241239,732.1671963241239,790.740572030054,732.1671963241239
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Supermercado,Centro,Activo,0.2825278810408922,1.7821671358843614,0.0,2635.6722622876387,2635.6722622876387,2846.52604327065,2635.6722622876387
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Supermercado,Norte,Activo,0.12809644581871243,1.7821671358843614,0.0,1194.997987094752,1194.997987094752,1290.5978260623322,1194.997987094752
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Supermercado,Sur,Activo,0.14942848209012263,1.7821671358843614,0.0,1394.0022626782013,1394.0022626782013,1505.5224436924575,1394.0022626782013
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Ecommerce,Centro,Activo,0.059860895935656126,1.6293423816448538,0.1111111111111111,526.6302896108974,563.4559296897909,608.5324040649741,563.4559296897909
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Ecommerce,Norte,Activo,0.026568217028710817,1.6293423816448538,0.1111111111111111,233.73569021276614,250.08010976320014,270.0865185442562,250.08010976320014
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Ecommerce,Sur,Activo,0.02910637175726011,1.6293423816448538,0.1111111111111111,256.0652784837128,273.97113761898976,295.8888286285089,273.97113761898976
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Mayorista,Centro,Activo,0.18353825361769457,1.6293423816448538,0.1111111111111111,1614.6902271770248,1727.60055975372,1865.8086045340178,1727.60055975372
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Mayorista,Norte,Activo,0.08946171341925702,1.6293423816448538,0.1111111111111111,787.0454878876518,842.0811636443241,909.44765673587,842.0811636443241
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Mayorista,Sur,Activo,0.07812242476184197,1.6293423816448538,0.1111111111111111,687.2873273005654,735.3472210158615,794.1749986971304,735.3472210158615
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Supermercado,Centro,Activo,0.27514256518442826,1.6293423816448538,0.1111111111111111,2420.58536750119,2589.849474185399,2797.037432120231,2589.849474185399
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Supermercado,Norte,Activo,0.14661963938425027,1.6293423816448538,0.1111111111111111,1289.8962159632554,1380.0947000331444,1490.5022760357958,1380.0947000331444
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Supermercado,Sur,Activo,0.11157991891090088,1.6293423816448538,0.1111111111111111,981.6318999630439,1050.2744063876335,1134.296358898644,1050.2744063876335
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Ecommerce,Centro,Activo,0.06915096630928837,1.7718032524313152,0.07407407407407407,682.9990188145676,722.0464902314919,779.8102094500114,722.0464902314919
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Ecommerce,Norte,Activo,0.0343152562367718,1.7718032524313152,0.07407407407407407,338.92926723914064,358.3060606316837,386.97054548221837,358.3060606316837
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Ecommerce,Sur,Activo,0.032649803962388535,1.7718032524313152,0.07407407407407407,322.47971736302463,340.91607993368484,368.18936632837966,340.91607993368484
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Mayorista,Centro,Activo,0.13986329412581103,1.7718032524313152,0.07407407407407407,1381.419490637994,1460.3960873673577,1577.2277743567463,1460.3960873673577
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Mayorista,Norte,Activo,0.09198154123729226,1.7718032524313152,0.07407407407407407,908.4949316996582,960.4341422998923,1037.2688736838836,960.4341422998923
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Mayorista,Sur,Activo,0.06824884632733076,1.7718032524313152,0.07407407407407407,674.0888459650047,712.6269173534092,769.637070741682,712.6269173534092
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Supermercado,Centro,Activo,0.311543666076819,1.7718032524313152,0.07407407407407407,3077.0939237009547,3253.013264319401,3513.2543254649536,3253.013264319401
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Supermercado,Norte,Activo,0.11966968529891399,1.7718032524313152,0.07407407407407407,1181.9686983900872,1249.5425714041223,1349.5059771164522,1249.5425714041223
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Supermercado,Sur,Activo,0.13257694042538426,1.7718032524313152,0.07407407407407407,1309.4527099299862,1384.314921813613,1495.0601155587021,1384.314921813613
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Ecommerce,Centro,Activo,0.06839091077036763,1.9050386657544744,0.0,607.054918712076,607.054918712076,655.619312209042,607.054918712076
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Ecommerce,Norte,Activo,0.030482172547570664,1.9050386657544744,0.0,270.56742730278916,270.56742730278916,292.21282148701226,270.56742730278916
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Ecommerce,Sur,Activo,0.04134491040088675,1.9050386657544744,0.0,366.9878195779649,366.9878195779649,396.3468451442021,366.9878195779649
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Mayorista,Centro,Activo,0.15980048032514318,1.9050386657544744,0.0,1418.4292401025007,1418.4292401025007,1531.903579310701,1418.4292401025007
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Mayorista,Norte,Activo,0.06957324958433402,1.9050386657544744,0.0,617.5496552862448,617.5496552862448,666.9536277091445,617.5496552862448
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Mayorista,Sur,Activo,0.08989469794938112,1.9050386657544744,0.0,797.9279401547709,797.9279401547709,861.7621753671526,797.9279401547709
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Supermercado,Centro,Activo,0.2720487714760761,1.9050386657544744,0.0,2414.77329361265,2414.77329361265,2607.9551571016623,2414.77329361265
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Supermercado,Norte,Activo,0.1382227969702568,1.9050386657544744,0.0,1226.9002976239203,1226.9002976239203,1325.0523214338339,1226.9002976239203
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Supermercado,Sur,Activo,0.13024200997598373,1.9050386657544744,0.0,1156.0608257482806,1156.0608257482806,1248.5456918081431,1156.0608257482806
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Ecommerce,Centro,Activo,0.0573069260517989,1.7203473106614469,0.07407407407407407,317.5964339950961,334.54308118798747,361.3065276830265,334.54308118798747
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Ecommerce,Norte,Activo,0.02771592640337513,1.7203473106614469,0.07407407407407407,153.60236531664668,161.79844315124546,174.74231860334513,161.79844315124546
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Ecommerce,Sur,Activo,0.03246220555490449,1.7203473106614469,0.07407407407407407,179.9063644512099,189.50599895515856,204.66647887157126,189.50599895515856
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Mayorista,Centro,Activo,0.16389312082503224,1.7203473106614469,0.07407407407407407,908.2998219675704,956.7658467104305,1033.3071144472651,956.7658467104305
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Mayorista,Norte,Activo,0.09574592757529592,1.7203473106614469,0.07407407407407407,530.6263529120523,558.9400763406662,603.6552824479196,558.9400763406662
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Mayorista,Sur,Activo,0.08250322278213992,1.7203473106614469,0.07407407407407407,457.23494791932035,481.632574961847,520.1631809587948,481.632574961847
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Supermercado,Centro,Activo,0.2701863354037267,1.7203473106614469,0.07407407407407407,1497.3795062897632,1577.2782692820147,1703.460530824576,1577.2782692820147
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Supermercado,Norte,Activo,0.1398687448728466,1.7203473106614469,0.07407407407407407,775.1561226444728,816.5177247400062,881.8391427192067,816.5177247400062
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Supermercado,Sur,Activo,0.1303175905308801,1.7203473106614469,0.07407407407407407,722.2233836452901,760.7605445420082,821.621388105369,760.7605445420082
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Ecommerce,Centro,Activo,0.06988588135433368,1.7639887438376745,0.1111111111111111,253.08544789394276,274.5692738295082,296.53481573586885,274.5692738295082
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Ecommerce,Norte,Activo,0.03121757993020843,1.7639887438376745,0.1111111111111111,113.05166430890019,122.6483530871352,132.46022133410602,122.6483530871352
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Ecommerce,Sur,Activo,0.03885692728473074,1.7639887438376745,0.1111111111111111,140.71687521228665,152.66199840453083,164.87495827689332,152.66199840453083
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Mayorista,Centro,Activo,0.1492030557389418,1.7639887438376745,0.1111111111111111,540.3254771500909,586.192430766912,633.087825228265,586.192430766912
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Mayorista,Norte,Activo,0.1012920871451476,1.7639887438376745,0.1111111111111111,366.82020383008705,397.9587045788013,429.7954009451054,397.9587045788013
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Mayorista,Sur,Activo,0.09827407337545978,1.7639887438376745,0.1111111111111111,355.8907377941813,386.1014619842746,416.9895789430166,386.1014619842746
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Supermercado,Centro,Activo,0.24842025841742904,1.7639887438376745,0.1111111111111111,899.6316730804928,975.9992810619764,1054.0792235469346,975.9992810619764
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Supermercado,Norte,Activo,0.13439592568141093,1.7639887438376745,0.1111111111111111,486.70278441142835,528.0178342875157,570.259261030517,528.0178342875157
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Supermercado,Sur,Activo,0.128454211072338,1.7639887438376745,0.1111111111111111,465.18539815323885,504.67388792954125,545.0477989639046,504.67388792954125
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Ecommerce,Centro,Activo,0.05985078297942117,1.7585227272727273,0.0,252.1728323749556,252.1728323749556,272.34665896495204,252.1728323749556
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Ecommerce,Norte,Activo,0.03222103796015414,1.7585227272727273,0.0,135.75879879911994,135.75879879911994,146.61950270304953,135.75879879911994
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Ecommerce,Sur,Activo,0.030991227350987947,1.7585227272727273,0.0,130.5771652571688,130.5771652571688,141.0233384777423,130.5771652571688
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Mayorista,Centro,Activo,0.17258342215298844,1.7585227272727273,0.0,727.1559070538103,727.1559070538103,785.3283796181153,727.1559070538103
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Mayorista,Norte,Activo,0.08723456587685496,1.7585227272727273,0.0,367.55053924240104,367.55053924240104,396.95458238179316,367.55053924240104
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Mayorista,Sur,Activo,0.06304829056325326,1.7585227272727273,0.0,265.64507958402857,265.64507958402857,286.89668595075085,265.64507958402857
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Supermercado,Centro,Activo,0.2962203820611626,1.7585227272727273,0.0,1248.0827991379651,1248.0827991379651,1347.9294230690025,1248.0827991379651
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Supermercado,Norte,Activo,0.13495121751250308,1.7585227272727273,0.0,568.5979206701054,568.5979206701054,614.0857543237139,568.5979206701054
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Supermercado,Sur,Activo,0.12289907354267443,1.7585227272727273,0.0,517.8179119589842,517.8179119589842,559.243344915703,517.8179119589842
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Ecommerce,Centro,Activo,0.05622402100196894,1.5603271983640081,0.1111111111111111,171.79174949429978,182.48725946054338,197.0862402173869,182.48725946054338
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Ecommerce,Norte,Activo,0.03762852767446948,1.5603271983640081,0.1111111111111111,114.97346658762474,122.13155107865161,131.90207516494374,122.13155107865161
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Ecommerce,Sur,Activo,0.032049879676219646,1.5603271983640081,0.1111111111111111,97.92798171562224,104.02483856408408,112.3468256492108,104.02483856408408
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Mayorista,Centro,Activo,0.15138919273681908,1.5603271983640081,0.1111111111111111,462.5676678990484,491.36647294434255,530.6757907798899,491.36647294434255
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Mayorista,Norte,Activo,0.0746007438197331,1.5603271983640081,0.1111111111111111,227.9415820138374,242.13290068500115,261.50353273980124,242.13290068500115
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Mayorista,Sur,Activo,0.07306935025158609,1.5603271983640081,0.1111111111111111,223.26242930387596,237.16243058296303,256.13542502960007,237.16243058296303
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Supermercado,Centro,Activo,0.2689783417195362,1.5603271983640081,0.1111111111111111,821.8597509853757,873.0275700651288,942.8697756703391,873.0275700651288
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Supermercado,Norte,Activo,0.16221833296871582,1.5603271983640081,0.1111111111111111,495.6559620623474,526.5147972373265,568.6359810163127,526.5147972373265
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Supermercado,Sur,Activo,0.14384161015095165,1.5603271983640081,0.1111111111111111,439.5061295428097,466.86915601286876,504.2186884938983,466.86915601286876
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Ecommerce,Centro,Activo,0.07099426222488653,1.7712687161651397,0.07407407407407407,272.00048576771457,287.54014987544485,310.54336186548045,287.54014987544485
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Ecommerce,Norte,Activo,0.04016442579429648,1.7712687161651397,0.07407407407407407,153.8820601026033,162.67349854232043,175.68737842570607,162.67349854232043
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Ecommerce,Sur,Activo,0.02971653678170763,1.7712687161651397,0.07407407407407407,113.85303807164892,120.3575778127616,129.98618403778255,120.3575778127616
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Mayorista,Centro,Activo,0.16288430247495075,1.7712687161651397,0.07407407407407407,624.0590155973379,659.7121412100074,712.489112506808,659.7121412100074
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Mayorista,Norte,Activo,0.07399160743341612,1.7712687161651397,0.07407407407407407,283.4842215962671,299.6799631994987,323.6543602554586,299.6799631994987
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Mayorista,Sur,Activo,0.07536182238588679,1.7712687161651397,0.07407407407407407,288.7339294036054,305.2295921476375,329.64795951944853,305.2295921476375
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Supermercado,Centro,Activo,0.2915132311381348,1.7712687161651397,0.07407407407407407,1116.875336011219,1180.6835587165433,1275.1382434138668,1180.6835587165433
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Supermercado,Norte,Activo,0.12914275927036054,1.7712687161651397,0.07407407407407407,494.78496084163277,523.0525283620879,564.896730631055,523.0525283620879
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Supermercado,Sur,Activo,0.12623105249636038,1.7712687161651397,0.07407407407407407,483.629331751039,511.2595668472929,552.1603321950763,511.2595668472929
2026-03-01,SKU-1012,Jugo Naranja 1L,Bebidas,Ecommerce,Centro,Activo,0.07411555103079664,1.675392670157068,0.0,512.533127511263,512.533127511263,553.5357777121642,512.533127511263
2026-03-01,SKU-1012,Jugo Naranja 1L,Bebidas,Ecommerce,Norte,Activo,0.03212013234919827,1.675392670157068,0.0,222.12115622225755,222.12115622225755,239.89084872003818,222.12115622225755
2026-03-01,SKU-1012,Jugo Naranja 1L,Bebidas,Ecommerce,Sur,Activo,0.03390175617205396,1.675392670157068,0.0,234.44166409512445,234.44166409512445,253.19699722273444,234.44166409512445
