Fecha,SKU,Producto,Categoria,Venta_Real,Proporcion_Promocion_Esperada,Pronostico_Recomendado,Pronostico_Protegido,Pronostico_Mismo_Mes_Anterior,Pronostico_Ponderado_Estacional,Pronostico_Empresa,Error_Empresa,Error_Abs_Empresa,Error_pct_Empresa,Error_Mismo_Mes_Anterior,Error_Abs_Mismo_Mes_Anterior,Error_pct_Mismo_Mes_Anterior,Error_Ponderado_Estacional,Error_Abs_Ponderado_Estacional,Error_pct_Ponderado_Estacional,Error_Recomendado,Error_Abs_Recomendado,Error_pct_Recomendado,Error_Protegido,Error_Abs_Protegido,Error_pct_Protegido
2025-03-01,SKU-1003,Leche Entera 1L,Lacteos,3541.0,0.2222222222222222,4006.744215382437,4327.283752613032,4242.0,3992.1935109372725,4364,823.0,823.0,23.242022027675798,701.0,701.0,19.796667608020332,451.19351093727255,451.19351093727255,12.74197997563605,465.7442153824368,465.7442153824368,13.15290074505611,786.2837526130324,786.2837526130324,22.205132804660618
2025-03-01,SKU-1004,Leche Descremada 1L,Lacteos,4898.0,0.0,4554.458794405686,4918.81549795814,4884.0,4170.3960104501675,3815,-1083.0,1083.0,-22.111065741118825,-14.0,14.0,-0.28583095140873827,-727.6039895498325,727.6039895498325,-14.85512432727302,-343.5412055943143,343.5412055943143,-7.013907831651987,20.81549795814044,20.81549795814044,0.42497954181585224
2025-03-01,SKU-1005,Queso Untable 250g,Lacteos,3733.0,0.16666666666666666,3212.8024175307505,3469.8266109332108,3453.0,3307.2384518732047,3398,-335.0,335.0,-8.974015537101527,-280.0,280.0,-7.500669702652023,-425.76154812679533,425.76154812679533,-11.405345516388838,-520.1975824692495,520.1975824692495,-13.935108022214024,-263.17338906678924,263.17338906678924,-7.049916663991139
2025-03-01,SKU-1006,Manjar 400g,Lacteos,6820.0,0.0,4113.867734120644,4442.977152850296,4829.0,4766.091753837285,3788,-3032.0,3032.0,-44.457478005865106,-1991.0,1991.0,-29.193548387096772,-2053.908246162715,2053.908246162715,-30.115956688602857,-2706.132265879356,2706.132265879356,-39.67935873723396,-2377.022847149704,2377.022847149704,-34.853707436212666
2025-04-01,SKU-1012,Jugo Naranja 1L,Bebidas,8779.0,0.0,7499.448586941958,8099.404473897315,8280.0,7921.574305366873,6767,-2012.0,2012.0,-22.918327827770817,-499.0,499.0,-5.68401868094316,-857.425694633127,857.425694633127,-9.766780893417554,-1279.5514130580423,1279.5514130580423,-14.575138547192646,-679.5955261026847,679.5955261026847,-7.741149630968046
2025-04-01,SKU-1013,Jugo Manzana 1L,Bebidas,10908.0,0.0,11077.602861223095,11963.811090120944,11732.0,11658.971093182809,11586,678.0,678.0,6.215621562156215,824.0,824.0,7.554088742207554,750.9710931828085,750.9710931828085,6.884590146523731,169.6028612230948,169.6028612230948,1.554848379382974,1055.8110901209438,1055.8110901209438,9.679236249733625
2025-04-01,SKU-1014,Agua Saborizada 500ml,Bebidas,10188.0,0.0,7768.5001251255535,8389.980135135598,8078.0,7980.034270912759,7039,-3149.0,3149.0,-30.90891244601492,-2110.0,2110.0,-20.7106399685905,-2207.965729087241,2207.965729087241,-21.672219563086387,-2419.4998748744465,2419.4998748744465,-23.74852645145707,-1798.0198648644018,1798.0198648644018,-17.648408567573632
2025-04-01,SKU-1015,Bebida Isotonica 600ml,Bebidas,5368.0,0.0,5750.300974261204,6210.325052202101,5743.0,5823.75491875031,6722,1354.0,1354.0,25.22354694485842,375.0,375.0,6.985842026825634,455.75491875031,455.75491875031,8.490218307569114,382.3009742612039,382.3009742612039,7.121851234374142,842.3250522021008,842.3250522021008,15.691599333124085
2025-04-01,SKU-1016,Te Helado 1.5L,Bebidas,3363.0,0.0,3031.1503412634124,3273.6423685644854,2945.0,3044.779796418061,3110,-253.0,253.0,-7.52304490038656,-418.0,418.0,-12.429378531073446,-318.22020358193913,318.22020358193913,-9.462390829079368,-331.84965873658757,331.84965873658757,-9.86766752115931,-89.35763143551458,89.35763143551458,-2.657080922852054
2025-04-01,SKU-1017,Nectar Durazno 1L,Bebidas,4575.0,0.0,4471.749676263769,4829.4896503648715,4517.0,4620.517383417984,4241,-334.0,334.0,-7.300546448087432,-58.0,58.0,-1.2677595628415301,45.51738341798409,45.51738341798409,0.9949154845461003,-103.25032373623071,103.25032373623071,-2.2568376772946603,254.48965036487152,254.48965036487152,5.5626153085217815
2025-04-01,SKU-1018,Arroz Grano Largo 1kg,Despensa,11373.0,0.0,11532.599118283497,12455.207047746177,10714.0,10737.85191356496,19633,8260.0,8260.0,72.62815440077375,-659.0,659.0,-5.794425393475776,-635.1480864350397,635.1480864350397,-5.584701366702186,159.59911828349686,159.59911828349686,1.4033159085860976,1082.2070477461766,1082.2070477461766,9.515581181272985
2025-04-01,SKU-1019,Fideos Spaghetti 400g,Despensa,3407.0,0.0,3249.189180784555,3509.12431524732,3416.0,3590.6825959349794,5073,1666.0,1666.0,48.89932491928383,9.0,9.0,0.26416201937188144,183.68259593497942,183.68259593497942,5.391329496183722,-157.810819215445,157.810819215445,-4.631958298075873,102.12431524731983,102.12431524731983,2.9974850380780698
2025-04-01,SKU-1020,Aceite Vegetal 900ml,Despensa,10917.0,0.0,11486.272195872478,12405.173971542277,12267.0,12486.688058762315,14043,3126.0,3126.0,28.634240175872495,1350.0,1350.0,12.366034624896951,1569.6880587623145,1569.6880587623145,14.378382877734857,569.2721958724778,569.2721958724778,5.214547914926058,1488.1739715422773,1488.1739715422773,13.631711748120154
2025-04-01,SKU-1021,Azucar 1kg,Despensa,7271.0,0.0,6363.477342046686,6872.5555294104215,6376.0,6707.496815487708,7547,276.0,276.0,3.79590152661257,-895.0,895.0,-12.309173428689315,-563.5031845122921,563.5031845122921,-7.7500094142799085,-907.5226579533137,907.5226579533137,-12.48140087956696,-398.4444705895785,398.4444705895785,-5.479912949932313
2025-04-01,SKU-1022,Harina 1kg,Despensa,12473.0,0.0,13753.457760770723,14853.734381632383,12776.0,13867.20402702648,20183,7710.0,7710.0,61.81351719714584,303.0,303.0,2.4292471738956145,1394.2040270264806,1394.2040270264806,11.177776212831562,1280.4577607707233,1280.4577607707233,10.265836292557712,2380.734381632383,2380.734381632383,19.087103195962342
2025-04-01,SKU-1023,Salsa Tomate 200g,Despensa,14413.0,0.0,12574.258768083057,13580.199469529702,12363.0,12330.525975452441,10991,-3422.0,3422.0,-23.74245472837022,-2050.0,2050.0,-14.223270658433359,-2082.4740245475587,2082.4740245475587,-14.448581312339961,-1838.7412319169434,1838.7412319169434,-12.757519127988228,-832.8005304702983,832.8005304702983,-5.778120658227283
2025-04-01,SKU-1024,Atun Lomitos 160g,Despensa,11301.0,0.0,10464.144027109069,11301.275549277794,10566.0,10581.229314647568,11330,29.0,29.0,0.2566144588974427,-735.0,735.0,-6.503849216883461,-719.7706853524323,719.7706853524323,-6.36908844661917,-836.8559728909313,836.8559728909313,-7.4051497468448035,0.27554927779419813,0.27554927779419813,0.002438273407611699
2025-04-01,SKU-1025,Legumbres Mix 500g,Despensa,7159.0,0.1111111111111111,7650.304261833472,8262.32860278015,7518.0,7705.174603667233,5378,-1781.0,1781.0,-24.87777622572985,359.0,359.0,5.014666852912418,546.174603667233,546.174603667233,7.629202453795683,491.3042618334721,491.3042618334721,6.862749851005337,1103.3286027801496,1103.3286027801496,15.411769839085759
2025-04-01,SKU-1007,Galleta Avena 180g,Galletas,13434.0,0.1111111111111111,9893.54542012264,10685.029053732453,9966.0,10119.149220214993,13730,296.0,296.0,2.203364597290457,-3468.0,3468.0,-25.815096025011165,-3314.850779785007,3314.850779785007,-24.67508396445591,-3540.4545798773597,3540.4545798773597,-26.354433377083218,-2748.9709462675473,2748.9709462675473,-20.46278804724987
2025-04-01,SKU-1008,Galleta Chocolate 200g,Galletas,11327.0,0.0,10422.478091364497,11256.276338673657,10711.0,10344.536339809156,9108,-2219.0,2219.0,-19.59035931844266,-616.0,616.0,-5.438333186192284,-982.4636601908442,982.4636601908442,-8.673644038058129,-904.5219086355028,904.5219086355028,-7.985538171055909,-70.72366132634306,70.72366132634306,-0.6243812247403819
2025-04-01,SKU-1009,Galleta Salada 150g,Galletas,14925.0,0.0,12040.333493473825,13003.560172951731,12313.0,11759.227128847366,14598,-327.0,327.0,-2.190954773869347,-2612.0,2612.0,-17.500837520938024,-3165.7728711526343,3165.7728711526343,-21.211208516935574,-2884.666506526175,2884.666506526175,-19.32774878744506,-1921.4398270482689,1921.4398270482689,-12.873968690440662
2025-04-01,SKU-1010,Barra Cereal Pack 6,Galletas,8707.0,0.1111111111111111,9690.848858181584,10466.11676683611,10232.0,9716.29703584975,11274,2567.0,2567.0,29.482025956127256,1525.0,1525.0,17.514643390375557,1009.2970358497496,1009.2970358497496,11.591788628112432,983.8488581815836,983.8488581815836,11.299516000707289,1759.1167668361104,1759.1167668361104,20.203477280763874
2025-04-01,SKU-1011,Snack Mix 120g,Galletas,11822.0,0.0,9086.681037089753,9813.615520056934,11425.0,10142.84935107736,10680,-1142.0,1142.0,-9.659956014210794,-397.0,397.0,-3.3581458298088314,-1679.1506489226394,1679.1506489226394,-14.203608940303159,-2735.318962910247,2735.318962910247,-23.137531406786053,-2008.3844799430663,2008.3844799430663,-16.988533919328933
2025-04-01,SKU-1001,Yogurt Natural 1L,Lacteos,13346.0,0.0,13725.638713748576,14823.689810848464,14414.0,14503.35906720756,20294,6948.0,6948.0,52.06054248463959,1068.0,1068.0,8.002397722163943,1157.3590672075607,1157.3590672075607,8.67195464714192,379.63871374857627,379.63871374857627,2.8445879945195283,1477.6898108484638,1477.6898108484638,11.072155034081103
2025-04-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,4636.0,0.16666666666666666,4664.928514912947,5038.122796105983,4779.0,5113.266012438112,6576,1940.0,1940.0,41.84641932700604,143.0,143.0,3.084555651423641,477.26601243811183,477.26601243811183,10.294780251037787,28.92851491294732,28.92851491294732,0.6239973018323408,402.12279610598307,402.12279610598307,8.673917085978927
2025-04-01,SKU-1003,Leche Entera 1L,Lacteos,3855.0,0.0,3327.392941602992,3593.5843769312314,3694.0,3538.8499457107428,4423,568.0,568.0,14.734111543450066,-161.0,161.0,-4.17639429312581,-316.15005428925724,316.15005428925724,-8.201039021770615,-527.6070583970081,527.6070583970081,-13.68630501678361,-261.4156230687686,261.4156230687686,-6.781209418126292
2025-04-01,SKU-1004,Leche Descremada 1L,Lacteos,5098.0,0.0,5096.24712595439,5503.946896030741,5306.0,5102.515949930501,5116,18.0,18.0,0.3530796390741467,208.0,208.0,4.080031384856807,4.515949930500938,4.515949930500938,0.08858277619656606,-1.7528740456100422,1.7528740456100422,-0.03438356307591295,405.9468960307413,405.9468960307413,7.962865751878017
2025-04-01,SKU-1005,Queso Untable 250g,Lacteos,4321.0,0.0,3979.0013715514174,4297.321481275531,4032.0,4115.156569233624,3842,-479.0,479.0,-11.085396898866003,-289.0,289.0,-6.688266604952557,-205.8434307663756,205.8434307663756,-4.763791501188975,-341.9986284485826,341.9986284485826,-7.914802787516376,-23.67851872446863,23.67851872446863,-0.5479870105176725
2025-04-01,SKU-1006,Manjar 400g,Lacteos,4792.0,0.0,4932.502866788849,5327.1030961319575,5096.75,5263.637857458502,7069,2277.0,2277.0,47.516694490818026,304.75,304.75,6.359557595993322,471.63785745850237,471.63785745850237,9.842192350970416,140.50286678884913,140.50286678884913,2.9320297743916766,535.1030961319575,535.1030961319575,11.16659215634302
2025-05-01,SKU-1012,Jugo Naranja 1L,Bebidas,9706.0,0.0,8510.402384516252,9191.234575277553,7910.0,8541.026967032549,8779,-927.0,927.0,-9.550793323717288,-1796.0,1796.0,-18.504018133113536,-1164.9730329674512,1164.9730329674512,-12.002606974731622,-1195.597615483748,1195.597615483748,-12.318129151903442,-514.7654247224473,514.7654247224473,-5.303579484055711
2025-05-01,SKU-1013,Jugo Manzana 1L,Bebidas,16761.0,0.0,14340.81454903595,15488.079712958826,14349.0,14703.198339107048,11820,-4941.0,4941.0,-29.47914802219438,-2412.0,2412.0,-14.390549489887238,-2057.801660892952,2057.801660892952,-12.277320332277023,-2420.1854509640507,2420.1854509640507,-14.43938578225673,-1272.9202870411737,1272.9202870411737,-7.594536644837263
2025-05-01,SKU-1014,Agua Saborizada 500ml,Bebidas,8869.0,0.1111111111111111,9966.298695692967,10763.602591348405,10277.0,10256.085966776516,10188,1319.0,1319.0,14.87202615852971,1408.0,1408.0,15.875521479309956,1387.0859667765162,1387.0859667765162,15.639710979552557,1097.2986956929672,1097.2986956929672,12.372293332878195,1894.6025913484045,1894.6025913484045,21.36207679950845
2025-05-01,SKU-1015,Bebida Isotonica 600ml,Bebidas,5948.0,0.0,4937.443599016341,5332.439086937648,5830.0,5012.545813643718,5368,-580.0,580.0,-9.751176866173504,-118.0,118.0,-1.983860121049092,-935.4541863562818,935.4541863562818,-15.72720555407333,-1010.5564009836589,1010.5564009836589,-16.98985206764726,-615.5609130623516,615.5609130623516,-10.34904023305904
2025-05-01,SKU-1016,Te Helado 1.5L,Bebidas,3775.0,0.16666666666666666,3957.923740137307,4274.557639348292,4211.0,3912.51720332546,3363,-412.0,412.0,-10.913907284768213,436.0,436.0,11.549668874172186,137.51720332545983,137.51720332545983,3.6428398231909886,182.92374013730705,182.92374013730705,4.845661990392239,499.55763934829156,499.55763934829156,13.233314949623617
2025-05-01,SKU-1017,Nectar Durazno 1L,Bebidas,4247.0,0.0,4423.403626520391,4777.275916642023,4228.0,4570.562940653758,4575,328.0,328.0,7.7230986578761485,-19.0,19.0,-0.447374617376972,323.56294065375823,323.56294065375823,7.618623514333842,176.4036265203913,176.4036265203913,4.153605522024754,530.2759166420228,530.2759166420228,12.48589396378674
2025-05-01,SKU-1018,Arroz Grano Largo 1kg,Despensa,10151.0,0.0,9265.56698622812,10006.81234512637,9395.0,8733.207785725443,12634,2483.0,2483.0,24.460644271500346,-756.0,756.0,-7.4475421140774305,-1417.7922142745574,1417.7922142745574,-13.96702013865193,-885.4330137718807,885.4330137718807,-8.722618596905534,-144.1876548736309,144.1876548736309,-1.4204280846579735
2025-05-01,SKU-1019,Fideos Spaghetti 400g,Despensa,2807.0,0.0,2604.822724690097,2813.208542665305,2710.0,3051.529488355172,3670,863.0,863.0,30.74456715354471,-97.0,97.0,-3.4556465977912363,244.5294883551719,244.5294883551719,8.711417469012181,-202.17727530990305,202.17727530990305,-7.202610449230604,6.208542665304776,6.208542665304776,0.2211807148309503
2025-05-01,SKU-1020,Aceite Vegetal 900ml,Despensa,16829.0,0.0,13559.267041159157,14644.00840445189,14263.0,13789.306393014747,10256,-6573.0,6573.0,-39.0575791787985,-2566.0,2566.0,-15.247489452730406,-3039.6936069852527,3039.6936069852527,-18.062235468448826,-3269.732958840843,3269.732958840843,-19.429157756496778,-2184.99159554811,2184.99159554811,-12.98349037701652
2025-05-01,SKU-1021,Azucar 1kg,Despensa,7569.0,0.0,6163.630317813836,6656.720743238943,5926.0,6444.873005850677,8603,1034.0,1034.0,13.660985599154445,-1643.0,1643.0,-21.7069626106487,-1124.1269941493229,1124.1269941493229,-14.851724060633146,-1405.369682186164,1405.369682186164,-18.56744196308844,-912.2792567610568,912.2792567610568,-12.052837320135511
2025-05-01,SKU-1022,Harina 1kg,Despensa,13454.0,0.0,13542.889995817894,14626.321195483326,12778.0,14331.402361390594,13872,418.0,418.0,3.1068827114612754,-676.0,676.0,-5.024528021406273,877.4023613905938,877.4023613905938,6.521498152152473,88.88999581789358,88.88999581789358,0.6606956727954034,1172.321195483326,1172.321195483326,8.713551326619044
2025-05-01,SKU-1023,Salsa Tomate 200g,Despensa,13045.0,0.0,13099.691212085483,14147.666509052322,14213.0,13428.028785622237,17941,4896.0,4896.0,37.53162131084707,1168.0,1168.0,8.953622077424301,383.0287856222367,383.0287856222367,2.9362114650995528,54.69121208548313,54.69121208548313,0.41925038011102433,1102.666509052322,1102.666509052322,8.452790410519908
2025-05-01,SKU-1024,Atun Lomitos 160g,Despensa,17458.0,0.1111111111111111,12199.920061958206,13175.913666914863,12252.0,12222.745979735286,13154,-4304.0,4304.0,-24.65345400389506,-5206.0,5206.0,-29.820139764005038,-5235.254020264714,5235.254020264714,-29.987707757272965,-5258.079938041794,5258.079938041794,-30.11845536740631,-4282.086333085137,4282.086333085137,-24.527931796798814
2025-05-01,SKU-1025,Legumbres Mix 500g,Despensa,8953.0,0.0,8084.839214657358,8731.626351829947,8098.0,8392.92354055658,8716,-237.0,237.0,-2.647157377415392,-855.0,855.0,-9.549871551435272,-560.0764594434204,560.0764594434204,-6.255740639376974,-868.1607853426422,868.1607853426422,-9.696870159082343,-221.37364817005255,221.37364817005255,-2.4726197718089193
2025-05-01,SKU-1007,Galleta Avena 180g,Galletas,8858.0,0.0,7308.206939621968,7892.863494791725,7659.0,8013.585311026734,15485,6627.0,6627.0,74.81372770377061,-1199.0,1199.0,-13.535786859336193,-844.4146889732656,844.4146889732656,-9.532791702114084,-1549.7930603780324,1549.7930603780324,-17.4959704264849,-965.1365052082747,965.1365052082747,-10.895648060603689
2025-05-01,SKU-1008,Galleta Chocolate 200g,Galletas,13545.0,0.0,12060.688331340993,13025.543397848272,14163.0,12570.015131161674,13192,-353.0,353.0,-2.606127722406792,618.0,618.0,4.562569213732004,-974.9848688383263,974.9848688383263,-7.1981164181493265,-1484.3116686590074,1484.3116686590074,-10.958373338198651,-519.4566021517276,519.4566021517276,-3.835043205254541
2025-05-01,SKU-1009,Galleta Salada 150g,Galletas,14187.0,0.1111111111111111,16041.634067491477,17324.964792890798,15757.0,15252.549765067643,18028,3841.0,3841.0,27.074081905970253,1570.0,1570.0,11.066469302882922,1065.5497650676425,1065.5497650676425,7.510747621538327,1854.6340674914773,1854.6340674914773,13.072771322277276,3137.964792890798,3137.964792890798,22.11859302805948
2025-05-01,SKU-1010,Barra Cereal Pack 6,Galletas,8932.5,0.0,8511.864934687435,9192.814129462431,9513.0,8843.33917743852,9543,610.5,610.5,6.834592779177163,580.5,580.5,6.498740554156171,-89.16082256148002,89.16082256148002,-0.9981620213991605,-420.6350653125646,420.6350653125646,-4.709040753569154,260.3141294624311,260.3141294624311,2.914235986145324
2025-05-01,SKU-1011,Snack Mix 120g,Galletas,8914.0,0.1111111111111111,10852.245508058577,11720.425148703263,11988.0,12071.775918373376,12856,3942.0,3942.0,44.22257123625757,3074.0,3074.0,34.48507964998878,3157.775918373376,3157.775918373376,35.424903728667,1938.245508058577,1938.245508058577,21.743835630004227,2806.4251487032634,2806.4251487032634,31.48334248040457
2025-05-01,SKU-1001,Yogurt Natural 1L,Lacteos,15571.0,0.0,14493.334880265571,15652.801670686818,18312.75,16647.23263507874,14486,-1085.0,1085.0,-6.968081690321752,2741.75,2741.75,17.608053432663283,1076.2326350787407,1076.2326350787407,6.911775962229405,-1077.665119734429,1077.665119734429,-6.9209756581749975,81.8016706868184,81.8016706868184,0.5253462891710128
2025-05-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,3694.0,0.1111111111111111,3914.84994997958,4228.037945977947,4002.0,3953.8657349706878,5432,1738.0,1738.0,47.049269085002706,308.0,308.0,8.337845154304278,259.86573497068775,259.86573497068775,7.034806036022949,220.84994997957983,220.84994997957983,5.978612614498642,534.037945977947,534.037945977947,14.456901623658553
2025-05-01,SKU-1003,Leche Entera 1L,Lacteos,3529.0,0.0,3525.302194683821,3807.3263702585273,3925.0,3883.518907757235,3764,235.0,235.0,6.659110229526778,396.0,396.0,11.221309152734486,354.51890775723496,354.51890775723496,10.045874405135589,-3.697805316178801,3.697805316178801,-0.10478337535219046,278.3263702585273,278.3263702585273,7.886833954619645
2025-05-01,SKU-1004,Leche Descremada 1L,Lacteos,6871.0,0.16666666666666666,6714.694389180651,7251.869940315104,6356.0,5719.0430144341435,5394,-1477.0,1477.0,-21.496143210595257,-515.0,515.0,-7.495269975258332,-1151.9569855658565,1151.9569855658565,-16.765492440195846,-156.30561081934866,156.30561081934866,-2.2748597121139373,380.86994031510403,380.86994031510403,5.543151510916956
2025-05-01,SKU-1005,Queso Untable 250g,Lacteos,5145.0,0.0,4697.130557367695,5072.901001957111,5229.0,4831.806681839087,4777,-368.0,368.0,-7.152575315840622,84.0,84.0,1.6326530612244898,-313.1933181609129,313.1933181609129,-6.0873336863151195,-447.86944263230544,447.86944263230544,-8.70494543503023,-72.09899804288943,72.09899804288943,-1.401341069832642
2025-05-01,SKU-1006,Manjar 400g,Lacteos,6980.0,0.0,5884.232762519849,6354.971383521437,7086.0,6811.68976116045,5811,-1169.0,1169.0,-16.74785100286533,106.0,106.0,1.518624641833811,-168.31023883955004,168.31023883955004,-2.411321473345989,-1095.7672374801514,1095.7672374801514,-15.698671024070936,-625.028616478563,625.028616478563,-8.954564705996603
2025-06-01,SKU-1012,Jugo Naranja 1L,Bebidas,11018.0,0.0,9393.20402639183,10144.660348503177,9899.0,9427.005360195037,9706,-1312.0,1312.0,-11.907787257215466,-1119.0,1119.0,-10.156108186603738,-1590.9946398049633,1590.9946398049633,-14.43995861140827,-1624.7959736081702,1624.7959736081702,-14.746741455873755,-873.3396514968226,873.3396514968226,-7.926480772343643
2025-06-01,SKU-1013,Jugo Manzana 1L,Bebidas,15350.0,0.0,14643.519088148678,15815.000615200574,13977.0,15013.552040530632,16761,1411.0,1411.0,9.192182410423452,-1373.0,1373.0,-8.944625407166123,-336.44795946936756,336.44795946936756,-2.191843384165261,-706.4809118513222,706.4809118513222,-4.6024815104320655,465.0006152005735,465.0006152005735,3.029319968733378
2025-06-01,SKU-1014,Agua Saborizada 500ml,Bebidas,15330.0,0.0,10087.627169777641,10894.637343359853,10742.0,10494.158100879487,8869,-6461.0,6461.0,-42.14611872146119,-4588.0,4588.0,-29.928245270711024,-4835.841899120513,4835.841899120513,-31.54495694142539,-5242.372830222359,5242.372830222359,-34.19682211495342,-4435.362656640147,4435.362656640147,-28.93256788414969
2025-06-01,SKU-1015,Bebida Isotonica 600ml,Bebidas,5313.0,0.1111111111111111,4608.3438321564645,4977.011338728982,4981.0,4614.447972212303,5948,635.0,635.0,11.951816299642386,-332.0,332.0,-6.248823640127988,-698.5520277876967,698.5520277876967,-13.14797718403344,-704.6561678435355,704.6561678435355,-13.262867830670725,-335.9886612710179,335.9886612710179,-6.323897257124372
2025-06-01,SKU-1016,Te Helado 1.5L,Bebidas,4546.0,0.0,3866.17973546494,4175.474114302136,3737.0,3777.9111144462927,3775,-771.0,771.0,-16.959964804223493,-809.0,809.0,-17.79586449626045,-768.0888855537073,768.0888855537073,-16.89592797082506,-679.8202645350598,679.8202645350598,-14.954251309614161,-370.5258856978644,370.5258856978644,-8.15059141438329
2025-06-01,SKU-1017,Nectar Durazno 1L,Bebidas,4509.0,0.0,4102.249654155398,4430.42962648783,3933.0,4288.562054081514,4247,-262.0,262.0,-5.810601020181858,-576.0,576.0,-12.77445109780439,-220.43794591848564,220.43794591848564,-4.8888433337433055,-406.7503458446017,406.7503458446017,-9.020854864595291,-78.57037351216968,78.57037351216968,-1.7425232537629114
2025-06-01,SKU-1018,Arroz Grano Largo 1kg,Despensa,8979.0,0.1111111111111111,8841.16971683702,9548.46329418398,7822.0,8033.74231975301,11367,2388.0,2388.0,26.595389241563648,-1157.0,1157.0,-12.885622006905,-945.2576802469903,945.2576802469903,-10.52742711044649,-137.83028316298078,137.83028316298078,-1.535029325793304,569.4632941839809,569.4632941839809,6.342168328143233
2025-06-01,SKU-1019,Fideos Spaghetti 400g,Despensa,3028.0,0.0,2307.813543635621,2492.4386271264707,2316.0,2568.2742770157633,3856,828.0,828.0,27.344782034346103,-712.0,712.0,-23.513870541611624,-459.72572298423665,459.72572298423665,-15.182487549017063,-720.186456364379,720.186456364379,-23.784229074120837,-535.5613728735293,535.5613728735293,-17.686967400050506
2025-06-01,SKU-1020,Aceite Vegetal 900ml,Despensa,15907.0,0.0,15587.611390434626,16834.620301669398,15370.0,15680.22127427209,21227,5320.0,5320.0,33.44439554912931,-537.0,537.0,-3.3758722574966997,-226.77872572791057,226.77872572791057,-1.4256536476262687,-319.3886095653743,319.3886095653743,-2.0078494346223317,927.620301669398,927.620301669398,5.831522610607896
2025-06-01,SKU-1021,Azucar 1kg,Despensa,7653.0,0.0,6073.885740135392,6559.796599346223,5911.0,6261.671719289362,8852,1199.0,1199.0,15.667058669802692,-1742.0,1742.0,-22.762315431856788,-1391.328280710638,1391.328280710638,-18.18016830929881,-1579.1142598646084,1579.1142598646084,-20.633924733628753,-1093.203400653777,1093.203400653777,-14.284638712319051
2025-06-01,SKU-1022,Harina 1kg,Despensa,15084.0,0.0,13397.630349152325,14469.440777084512,13503.0,13508.433788941673,15426,342.0,342.0,2.267303102625298,-1581.0,1581.0,-10.481304693715195,-1575.566211058327,1575.566211058327,-10.445281165860031,-1686.369650847675,1686.369650847675,-11.179857139006067,-614.5592229154881,614.5592229154881,-4.0742457101265455
2025-06-01,SKU-1023,Salsa Tomate 200g,Despensa,11392.0,0.0,11268.181242437764,12169.635741832786,11183.0,11049.764766942726,14516,3124.0,3124.0,27.422752808988765,-209.0,209.0,-1.834620786516854,-342.23523305727394,342.23523305727394,-3.004171638494329,-123.81875756223599,123.81875756223599,-1.086892183657268,777.6357418327862,777.6357418327862,6.826156441650159
2025-06-01,SKU-1024,Atun Lomitos 160g,Despensa,14385.0,0.0,11478.739442702667,12397.038598118881,11124.0,11607.177230327392,19773,5388.0,5388.0,37.45568300312826,-3261.0,3261.0,-22.669447340980188,-2777.822769672608,2777.822769672608,-19.310551057856156,-2906.2605572973334,2906.2605572973334,-20.203410200190014,-1987.961401881119,1987.961401881119,-13.819683016205206
2025-06-01,SKU-1025,Legumbres Mix 500g,Despensa,9790.0,0.0,9453.361583964635,10209.630510681807,9008.0,9631.197060208298,10254,464.0,464.0,4.739530132788559,-782.0,782.0,-7.987742594484168,-158.80293979170165,158.80293979170165,-1.6220933584443475,-336.63841603536457,336.63841603536457,-3.438594647960823,419.6305106818072,419.6305106818072,4.286317780202321
2025-06-01,SKU-1007,Galleta Avena 180g,Galletas,6810.0,0.0,5969.922548330762,6447.516352197224,6287.0,6538.725211620797,8441,1631.0,1631.0,23.95007342143906,-523.0,523.0,-7.679882525697504,-271.2747883792026,271.2747883792026,-3.9834770687107577,-840.0774516692381,840.0774516692381,-12.335939084717152,-362.48364780277643,362.48364780277643,-5.3228142114945145
2025-06-01,SKU-1008,Galleta Chocolate 200g,Galletas,18616.0,0.0,13430.301952287213,14504.726108470191,14497.0,13753.057200991978,13579,-5037.0,5037.0,-27.057370004297375,-4119.0,4119.0,-22.126128061882252,-4862.942799008022,4862.942799008022,-26.122382891104547,-5185.698047712787,5185.698047712787,-27.85613476425004,-4111.273891529809,4111.273891529809,-22.084625545390033
2025-06-01,SKU-1009,Galleta Salada 150g,Galletas,17480.0,0.0,16368.931364674816,17678.445873848803,16282.0,16541.969900426437,18114,634.0,634.0,3.6270022883295194,-1198.0,1198.0,-6.853546910755148,-938.0300995735633,938.0300995735633,-5.366304917468898,-1111.068635325184,1111.068635325184,-6.3562278908763385,198.44587384880288,198.44587384880288,1.1352738778535634
2025-06-01,SKU-1010,Barra Cereal Pack 6,Galletas,8637.0,0.0,8722.309734392735,9420.094513144155,8877.0,8700.067467851944,8826,189.0,189.0,2.188259812434873,240.0,240.0,2.7787426189649183,63.06746785194446,63.06746785194446,0.7302010866266581,85.30973439273475,85.30973439273475,0.9877241448736221,783.0945131441549,783.0945131441549,9.066742076463528
2025-06-01,SKU-1011,Snack Mix 120g,Galletas,10969.0,0.16666666666666666,9848.073914733646,10635.91982791234,8469.0,9893.741093778723,8518,-2451.0,2451.0,-22.34478986233932,-2500.0,2500.0,-22.791503327559486,-1075.2589062212774,1075.2589062212774,-9.802706775652087,-1120.9260852663538,1120.9260852663538,-10.219036240918532,-333.0801720876607,333.0801720876607,-3.036559140192002
